rubrique,regime,department,count
1220,Inconnu,48,1
1412,Inconnu,48,2
1418,Inconnu,48,1
1435,Inconnu,48,1
1532,,48,3
1630,Inconnu,48,1
2171,,48,1
2517,,48,5
2560,,48,1
2662,,48,1
2663,,48,1
2710,,48,8
2711,Autorisation,48,1
2712,Autorisation,48,1
2713,Autorisation,48,1
2714,Autorisation,48,1
2715,,48,1
2718,Autorisation,48,1
2750,Autorisation,48,2
2780,,48,1
2790,Autorisation,48,1
2791,Autorisation,48,1
2795,,48,1
2910,Inconnu,48,2
2930,Inconnu,48,1
2712,Enregistrement,48,1
2760,Autorisation,48,3
2716,Inconnu,48,1
3540,Autorisation,48,1
1532,Autorisation,48,1
2260,,48,1
2410,Autorisation,48,3
2920,Inconnu,48,1
2510,Autorisation,66,22
2515,Enregistrement,66,19
2517,Enregistrement,66,25
2518,,66,2
2980,Autorisation,48,4
2760,Enregistrement,48,7
2560,Autorisation,62,20
288,,62,1
2930,,62,9
2940,Autorisation,62,20
1172,Inconnu,62,5
1180,,62,16
1220,Inconnu,62,23
1412,Inconnu,62,26
1414,,62,24
1418,,62,12
1432,Autorisation,62,14
1530,Autorisation,62,21
1611,Inconnu,62,11
1630,Inconnu,62,25
1720,Inconnu,62,3
2160,Inconnu,62,11
2440,Autorisation,62,5
2445,Autorisation,62,12
2560,,62,14
2564,,62,6
2640,Autorisation,62,2
2663,Inconnu,62,38
2910,Autorisation,62,30
2915,,62,19
2920,,62,97
2925,,62,138
329,Autorisation,62,12
1511,,48,1
2230,Autorisation,48,1
2130,Autorisation,48,1
2220,Enregistrement,66,4
2710,Enregistrement,66,6
1310,,66,1
2516,,66,4
2251,Enregistrement,66,1
2750,Autorisation,66,3
1435,,66,5
2521,Autorisation,66,4
2915,,66,5
4734,,66,7
4801,Autorisation,66,2
2170,,66,2
2171,,66,6
2260,,66,5
2910,Autorisation,66,1
322,Autorisation,66,8
2340,Enregistrement,66,3
2910,,66,15
2760,Enregistrement,66,7
2712,Enregistrement,66,11
2517,Autorisation,66,3
2251,Autorisation,66,3
2415,Autorisation,66,3
1510,Inconnu,59,39
2410,Inconnu,59,13
2661,Inconnu,59,30
2662,,59,56
2662,Enregistrement,59,23
2663,Enregistrement,59,47
2910,Inconnu,59,160
2920,Inconnu,59,92
2935,Inconnu,59,3
286,Autorisation,62,49
2720,Autorisation,66,1
4220,Autorisation,66,2
286,Autorisation,66,2
2920,,66,1
2925,,66,8
2940,Inconnu,66,1
2515,Autorisation,66,4
2718,Autorisation,66,3
3550,Autorisation,66,1
2515,,66,9
2517,,66,5
2521,,66,3
4801,,66,4
2713,Enregistrement,66,3
2780,,66,3
4130,,66,2
4755,Autorisation,66,2
2714,,66,3
2716,Autorisation,66,1
4510,,66,2
2716,,66,5
2791,Autorisation,66,13
1511,Enregistrement,66,1
4802,,66,4
1510,Inconnu,66,1
1530,,66,5
2160,Inconnu,66,1
2220,Inconnu,66,1
2221,Autorisation,66,1
2230,Inconnu,66,1
2255,Inconnu,66,1
2662,,66,1
2731,Autorisation,66,1
2920,Autorisation,66,1
2714,Enregistrement,66,4
2716,Enregistrement,66,3
2780,Autorisation,66,1
1532,,66,3
2410,,66,1
2710,,66,9
2710,Autorisation,66,4
2713,,66,4
2718,,66,1
2760,Autorisation,66,2
3540,Autorisation,66,2
2780,Enregistrement,66,2
2921,Enregistrement,66,1
4220,Enregistrement,66,1
2791,,66,1
1530,Enregistrement,66,1
2210,Autorisation,66,1
2910,Enregistrement,66,3
1412,Inconnu,59,129
1510,Autorisation,59,105
1530,Inconnu,59,127
211,Inconnu,59,8
2450,Inconnu,59,13
2661,Autorisation,59,45
2661,,59,41
2662,Autorisation,59,60
2910,,59,287
2920,,59,200
2560,,59,53
1220,Inconnu,59,74
1412,,59,34
1418,,59,35
2663,Inconnu,59,93
2712,Autorisation,59,11
2930,Inconnu,59,32
1510,Enregistrement,59,70
1530,Enregistrement,59,12
1532,Enregistrement,59,6
4734,Inconnu,59,22
2980,Autorisation,66,4
1185,,66,4
2410,Enregistrement,66,1
2921,,66,2
1172,,66,1
2770,Autorisation,66,1
2771,Autorisation,66,1
3520,Autorisation,66,1
3532,Autorisation,66,2
2711,,66,1
1436,,66,1
1510,,66,3
2250,Enregistrement,66,1
2253,Autorisation,66,1
2565,,66,1
2930,Autorisation,66,1
2930,,66,1
2560,Inconnu,66,1
2565,Enregistrement,66,1
2940,Enregistrement,66,1
1510,Autorisation,66,1
1530,Autorisation,66,1
1532,Autorisation,66,1
2663,Autorisation,66,1
2663,Enregistrement,66,2
2910,Inconnu,66,1
1530,,59,114
1532,,59,22
1131,Inconnu,59,21
1200,Inconnu,59,16
1611,Inconnu,59,61
1630,Inconnu,59,72
2915,,59,30
255,,59,3
1511,Enregistrement,59,2
2921,,59,91
4735,,59,1
2253,Autorisation,59,12
1511,Inconnu,59,2
1532,Inconnu,59,21
2221,Enregistrement,59,13
2662,Inconnu,59,30
4802,Inconnu,59,5
3660,Autorisation,59,4
1435,Inconnu,59,19
2921,Enregistrement,59,20
3110,Autorisation,59,6
3642,Autorisation,59,3
4331,Inconnu,59,20
4440,Inconnu,59,5
4510,Inconnu,59,17
4511,Inconnu,59,12
4719,Inconnu,59,17
4725,Inconnu,59,10
4735,Autorisation,59,5
4741,Inconnu,59,5
2510,Autorisation,59,24
2515,Autorisation,59,53
1434,Inconnu,59,67
2515,,59,31
2523,Autorisation,59,12
1434,,59,65
2517,,59,20
1418,Inconnu,59,58
2516,Inconnu,59,11
2522,Inconnu,59,3
2340,Enregistrement,59,2
2565,Autorisation,59,67
2575,,59,54
282,,59,3
1172,,59,12
2560,Autorisation,59,64
2713,Autorisation,59,32
1435,,59,12
1220,,59,35
1432,,59,102
1433,Inconnu,59,18
1715,Autorisation,59,7
2561,,59,41
2566,Autorisation,59,10
2921,Autorisation,59,36
1173,Inconnu,59,31
1416,Autorisation,59,4
1432,Autorisation,59,38
1434,Autorisation,59,48
2530,Autorisation,59,8
1172,Inconnu,59,24
1180,,59,88
1612,Inconnu,59,1
2160,Inconnu,59,30
2260,Autorisation,59,33
2680,,59,2
1411,,59,3
1414,,59,44
1131,Autorisation,59,27
1455,,59,3
1520,Inconnu,59,8
195,,59,7
2551,Autorisation,59,6
2663,,59,57
2770,Autorisation,59,4
299,,59,1
128,Autorisation,59,5
1411,Inconnu,59,11
1510,,59,45
153,,59,1
2560,Inconnu,59,55
272,Inconnu,59,1
322,Autorisation,59,45
329,Autorisation,59,23
361,Inconnu,59,3
81,,59,3
98BIS,,59,28
1111,Inconnu,59,5
211,,59,11
253,,59,18
2552,Autorisation,59,8
2562,,59,1
3250,Autorisation,59,4
2564,,59,28
2950,,59,2
1450,Autorisation,59,22
1630,,59,5
3520,Autorisation,59,1
4331,Enregistrement,59,5
2524,,59,7
1414,Autorisation,59,6
2515,Enregistrement,59,10
2547,Autorisation,59,2
2925,Inconnu,59,4
4718,Inconnu,59,16
4725,,59,11
4801,Autorisation,59,8
1131,,59,40
1190,,59,4
2640,Autorisation,59,7
253,Autorisation,59,5
81,Inconnu,59,1
1185,,59,21
2220,Autorisation,59,36
4422,,59,3
4441,Inconnu,59,7
2311,Autorisation,59,14
2321,,59,6
2170,Autorisation,59,6
2714,Autorisation,59,12
2718,Autorisation,59,22
2780,Autorisation,59,12
2791,Autorisation,59,26
2930,,59,16
95,,59,1
3620,Autorisation,59,2
3532,Autorisation,59,7
1200,Autorisation,59,4
1200,,59,23
2160,Autorisation,59,20
2171,,59,15
2710,,59,13
2711,,59,6
1416,Inconnu,59,11
1520,Autorisation,59,11
2545,Autorisation,59,8
2717,,59,1
2517,Autorisation,59,8
2563,Inconnu,59,2
153BIS,Autorisation,59,4
1611,,59,14
1715,,59,9
1720,,59,6
1720,Inconnu,59,10
2160,,59,7
2225,Autorisation,59,3
2520,Autorisation,59,4
2220,,59,6
2950,Inconnu,59,4
1436,Autorisation,59,3
4001,Autorisation,59,14
4330,Autorisation,59,2
4331,Autorisation,59,5
4510,Autorisation,59,5
4511,Autorisation,59,3
2410,,59,4
2564,Inconnu,59,7
2940,,59,42
2760,Autorisation,59,10
1111,Autorisation,59,9
1136,,59,20
1138,Autorisation,59,3
1141,Autorisation,59,1
1171,,59,3
1172,Autorisation,59,12
1173,Autorisation,59,12
1174,Autorisation,59,1
1175,Autorisation,59,3
1416,,59,8
1420,Autorisation,59,2
1431,Autorisation,59,3
1433,Autorisation,59,16
1612,Autorisation,59,1
1810,,59,1
2620,Autorisation,59,1
4110,Autorisation,59,3
4130,,59,2
1433,,59,19
1612,,59,1
3240,Autorisation,59,1
2560,Enregistrement,59,8
1185,Inconnu,59,5
2661,Enregistrement,59,15
1414,Inconnu,59,3
1530,Autorisation,59,41
187,,59,1
2570,Inconnu,59,1
1175,,59,10
1BIS,,59,2
2260,,59,28
251,,59,9
272,,59,7
282,Autorisation,59,1
285,,59,3
288,,59,4
361,,59,9
405,,59,7
406,,59,7
89,,59,3
4510,,59,5
4511,,59,3
1630,Autorisation,59,13
2175,,59,2
2712,Enregistrement,59,16
120,,59,4
355,,59,8
69BIS,Inconnu,59,1
1521,,59,5
2240,Autorisation,59,7
2450,,59,7
2750,Autorisation,59,8
1711,,59,1
2450,Autorisation,59,25
2640,,59,8
2663,Autorisation,59,69
251,Autorisation,59,1
3,,59,6
397,,59,1
81BIS,,59,4
91,,59,1
1711,Inconnu,59,1
1136,Autorisation,59,16
2221,Autorisation,59,24
2230,,59,13
2226,Autorisation,59,2
2271,,59,1
2915,Autorisation,59,18
1611,Autorisation,59,9
2771,Autorisation,59,7
2230,Autorisation,59,9
81BIS,Inconnu,59,1
4120,Autorisation,59,4
4140,Autorisation,59,4
4802,,59,9
1530,Enregistrement,72,5
2450,Autorisation,72,4
2920,Autorisation,72,15
2415,Autorisation,59,3
81TER,Inconnu,59,1
2516,,59,5
2251,Autorisation,59,2
2260,Inconnu,59,10
253,Inconnu,59,12
2940,Inconnu,59,18
3350,Autorisation,59,2
1450,Inconnu,59,2
1420,,59,1
1158,,59,6
2551,,59,1
2930,Autorisation,59,7
4718,,59,5
4719,,59,2
1532,Autorisation,59,11
2410,Autorisation,59,7
1435,Enregistrement,59,10
2220,Inconnu,59,4
2221,Inconnu,59,3
2230,Inconnu,59,2
4734,,59,5
1331,Autorisation,59,3
2570,Autorisation,59,2
2570,,59,5
1173,,59,5
1330,Inconnu,59,1
1450,,59,9
1523,Inconnu,59,4
1155,Autorisation,59,11
1331,Inconnu,59,3
2565,Inconnu,59,5
1511,,59,5
2445,Autorisation,59,17
2710,Autorisation,59,16
2713,,59,6
2715,,59,7
2716,,59,7
1311,,59,1
4220,Autorisation,59,3
1155,Inconnu,59,2
2567,Autorisation,59,9
1111,,59,9
1141,Inconnu,59,1
1150,,59,1
1418,Autorisation,59,4
1419,,59,1
2640,Inconnu,59,2
2340,Autorisation,59,4
2345,Autorisation,59,1
1312,Autorisation,59,2
284,,59,1
45,Autorisation,59,1
89BIS,,59,2
2170,,59,2
2716,Autorisation,59,13
2799,Autorisation,59,4
2680,Autorisation,59,1
2681,Autorisation,59,1
4110,Inconnu,59,3
4130,Inconnu,59,6
4140,Inconnu,59,6
4722,Inconnu,59,2
2330,,59,1
2517,Enregistrement,59,11
2940,Enregistrement,59,1
1158,Autorisation,59,4
2660,Autorisation,59,7
2220,Enregistrement,59,7
2254,Autorisation,59,4
2254,Inconnu,59,5
2752,Autorisation,59,1
1110,Inconnu,59,1
2685,,59,2
2910,Enregistrement,59,1
2160,Enregistrement,59,2
1520,,59,16
2546,Autorisation,59,5
2550,Autorisation,59,3
236BIS,,59,2
328BIS,,59,1
407,Inconnu,59,1
6,,59,1
89TER,,59,1
1521,Inconnu,59,1
2565,,59,13
4702,Autorisation,59,2
2714,,59,9
2950,Autorisation,59,2
2713,Enregistrement,59,6
2714,Enregistrement,59,2
2716,Enregistrement,59,4
2315,Autorisation,59,1
1511,Autorisation,59,1
2310,Autorisation,59,6
2445,,59,4
66,,59,1
67,,59,2
2541,Inconnu,59,1
2563,,59,2
2710,Enregistrement,59,7
2795,,59,4
2930,Enregistrement,59,1
3130,Autorisation,59,2
3210,Autorisation,59,2
3220,Autorisation,59,2
3230,Autorisation,59,3
3420,Autorisation,59,5
3540,Inconnu,59,1
3710,Autorisation,59,2
4140,,59,4
4310,Autorisation,59,2
4441,,59,5
4725,Autorisation,59,1
4734,Autorisation,59,1
2795,Autorisation,59,5
1150,Autorisation,59,1
2565,Autorisation,06,14
3670,Autorisation,59,1
1525,Inconnu,59,1
2255,,59,7
1321,Inconnu,59,2
1175,Inconnu,59,1
2562,Autorisation,59,2
2630,Autorisation,59,6
1155,,59,4
1331,,59,3
1413,Autorisation,59,2
1412,Autorisation,59,9
2255,Autorisation,59,5
2521,Autorisation,59,12
281,Autorisation,59,1
2552,,59,1
68,,59,2
2718,,59,2
2517,Inconnu,59,11
1212,Inconnu,59,1
2716,Inconnu,59,3
2711,Enregistrement,59,2
2795,Inconnu,59,1
4120,Inconnu,59,3
4130,Autorisation,59,7
4330,,59,2
4410,,59,1
4411,,59,1
4422,Autorisation,59,1
4440,,59,4
4610,,59,1
4620,,59,1
4630,,59,1
2410,Enregistrement,59,2
2711,Autorisation,59,2
2790,Autorisation,59,10
2430,Autorisation,59,1
2440,Autorisation,59,4
3610,Autorisation,59,2
2518,Enregistrement,59,1
322,Autorisation,62,19
98BIS,,62,14
1432,Inconnu,62,52
1520,,62,13
2515,,62,18
2516,Inconnu,62,4
2517,Inconnu,62,7
2521,Autorisation,62,12
2910,Inconnu,62,55
2920,Inconnu,62,31
3260,Autorisation,59,4
1212,,59,4
4320,Autorisation,59,1
4321,Inconnu,59,4
4421,,59,1
2980,Autorisation,59,7
1311,Enregistrement,59,1
1185,,27,11
1432,,27,33
1434,,27,30
2517,Autorisation,27,11
2521,Autorisation,27,11
2910,Autorisation,27,25
2793,Autorisation,59,1
2935,,59,1
2516,Enregistrement,59,3
170,,59,1
261,,59,3
31,,59,1
31BIS,Inconnu,59,1
89,Inconnu,59,1
89BIS,Inconnu,59,2
2111,Autorisation,59,2
2102,Enregistrement,59,4
1530,Inconnu,62,42
2221,Autorisation,62,49
2980,Autorisation,62,16
1136,,62,10
1418,Inconnu,62,20
1510,,62,21
2560,Inconnu,62,19
2920,Autorisation,62,53
2921,,62,49
293,Autorisation,77,1
2781,Enregistrement,62,3
2910,Enregistrement,62,4
268BIS,,02,3
2710,,62,5
2710,Enregistrement,62,4
1510,Enregistrement,62,27
2510,Autorisation,62,35
1450,Autorisation,62,11
2515,Autorisation,62,28
2520,Autorisation,62,4
1435,Inconnu,62,12
2515,Enregistrement,62,7
2930,Inconnu,62,14
4310,Inconnu,62,2
4725,Inconnu,62,10
4734,Inconnu,62,15
1434,Inconnu,62,11
2565,Autorisation,62,12
2567,Autorisation,62,3
2551,Autorisation,62,3
1140,,62,1
1175,,62,4
1433,,62,7
1523,Autorisation,62,2
2661,Autorisation,62,27
2662,Autorisation,62,32
2663,Autorisation,62,30
2921,Autorisation,62,17
2330,Autorisation,62,5
1432,,62,50
1611,,62,3
1715,Autorisation,62,3
2714,Autorisation,62,15
330,,62,1
333,,62,1
2430,Autorisation,62,4
2921,Enregistrement,62,15
3110,Autorisation,62,2
3610,Autorisation,62,4
4422,,62,1
4510,,62,3
4718,,62,5
4734,,62,4
118,,62,1
1433,Autorisation,62,2
153BIS,,62,2
253,Autorisation,62,2
261,,62,1
261BIS,,62,1
3,,62,1
361,,62,5
406,,62,1
1110,Autorisation,62,1
1111,Autorisation,62,2
1111,,62,4
1130,Autorisation,62,1
1131,Autorisation,62,4
1131,,62,11
1136,Autorisation,62,11
1138,,62,1
1150,,62,1
1171,Autorisation,62,1
1172,Autorisation,62,1
1174,Autorisation,62,1
1175,Autorisation,62,1
1200,,62,3
1416,,62,1
1610,Autorisation,62,2
1611,Autorisation,62,4
1612,,62,1
1630,Autorisation,62,4
1810,,62,2
1820,,62,2
2770,,62,2
2915,Autorisation,62,15
2560,Enregistrement,62,5
2230,Autorisation,62,10
1434,Autorisation,62,19
2220,Autorisation,62,15
2731,Autorisation,62,7
2160,Enregistrement,62,11
2260,Inconnu,62,7
4718,Inconnu,62,11
1510,Inconnu,62,17
167,Autorisation,62,25
2716,Autorisation,62,12
2770,Autorisation,62,4
2771,Autorisation,62,6
1520,Autorisation,62,11
3250,Autorisation,62,1
1435,,62,9
1715,,62,1
2790,Autorisation,62,5
2791,Autorisation,62,14
3310,Autorisation,62,1
3510,Autorisation,62,2
3520,Autorisation,62,2
3532,Autorisation,62,3
3550,Autorisation,62,2
4001,Autorisation,62,3
4110,Autorisation,62,3
4511,Autorisation,62,2
4801,Autorisation,62,2
2240,Autorisation,62,4
1172,,62,4
1220,,62,8
2561,,62,6
2562,Autorisation,62,2
2575,,62,16
1432,Inconnu,02,65
1510,Inconnu,02,12
1511,Inconnu,02,1
1530,Inconnu,02,27
2220,Autorisation,02,15
2221,Autorisation,02,8
2230,Inconnu,02,3
2663,Inconnu,02,20
2920,Inconnu,02,58
2921,Enregistrement,02,10
1412,,62,21
1530,,62,43
1721,Autorisation,62,1
195,,62,2
2410,Inconnu,62,6
2515,Inconnu,62,4
2545,Autorisation,62,2
2661,,62,35
2950,Inconnu,62,5
2265,Autorisation,62,2
2662,,62,34
1175,Inconnu,62,1
2663,,62,13
1311,Autorisation,62,1
1434,,62,27
1532,Enregistrement,62,1
2563,,62,2
1156,,62,1
1173,Inconnu,62,6
1185,Inconnu,62,4
1200,Inconnu,62,3
2220,Inconnu,62,10
2221,,62,3
2230,Inconnu,62,2
2340,Autorisation,62,2
2345,,62,2
2450,Inconnu,62,8
3540,Autorisation,62,1
4719,,62,1
1155,,62,2
217,,62,1
255,,62,3
66,,62,1
89BIS,Autorisation,62,1
1131,Inconnu,62,7
1450,,62,3
2311,Autorisation,62,2
1311,Inconnu,62,1
2160,Autorisation,62,7
2225,Autorisation,62,2
2260,Autorisation,62,13
2712,Autorisation,62,16
2450,Autorisation,62,11
2450,,62,6
2221,Enregistrement,62,13
2171,,62,7
2517,,62,9
2711,Inconnu,62,2
2713,Inconnu,62,7
2718,Autorisation,62,11
2780,,62,3
2270,Autorisation,62,1
2940,,62,10
1330,Inconnu,62,1
2662,Inconnu,62,18
2220,,62,8
1510,Autorisation,62,26
2930,Autorisation,62,4
1436,Inconnu,62,2
2714,Inconnu,62,3
1435,Inconnu,60,23
1436,Inconnu,60,9
4001,Autorisation,60,14
4331,Inconnu,60,11
4441,Inconnu,60,6
4442,Inconnu,60,2
4734,Inconnu,60,27
4734,,60,5
4741,,60,2
2661,Inconnu,62,9
2713,Autorisation,62,9
2710,Autorisation,62,3
2220,Enregistrement,62,6
98BIS,Inconnu,62,2
1185,,62,4
1430,Inconnu,62,2
2510,Autorisation,60,46
2517,,60,11
4735,Autorisation,62,2
361,Autorisation,62,1
1532,Autorisation,62,3
1511,Inconnu,62,4
1532,Inconnu,62,9
1630,,62,4
2661,Enregistrement,62,3
3642,Autorisation,62,3
4441,,62,4
4719,Inconnu,62,8
4802,,62,3
2564,Inconnu,62,3
1331,Autorisation,62,4
1721,Inconnu,62,1
2220,Autorisation,60,3
2230,Autorisation,60,3
2921,Enregistrement,60,18
4735,Autorisation,60,1
4802,,60,9
1433,Inconnu,62,3
2663,Enregistrement,62,4
2310,Autorisation,62,2
2340,Enregistrement,62,1
2662,Enregistrement,62,3
129,,62,2
2640,,62,6
2415,Autorisation,62,1
361,Inconnu,62,1
1BIS,,02,7
251,Autorisation,02,1
2560,Autorisation,02,23
2565,Autorisation,02,28
2565,,02,5
2575,,02,18
272,,02,7
285,,02,4
2940,,02,17
3,,02,10
355,,02,15
361,,02,14
406,,02,8
2170,Autorisation,62,4
2780,Autorisation,62,5
2781,Autorisation,62,4
2711,,62,1
2712,Enregistrement,62,6
2714,,62,3
1131,,60,19
1171,Autorisation,60,4
1172,,60,10
1173,Inconnu,60,17
1175,Inconnu,60,1
1180,,60,11
1412,,60,19
1432,,60,21
1433,Autorisation,60,14
1434,,60,17
1434,Autorisation,60,19
1510,,60,14
1611,Inconnu,60,16
1720,Inconnu,60,2
2160,Inconnu,60,6
2660,Autorisation,60,14
2662,Enregistrement,60,23
2915,Autorisation,60,11
2921,Autorisation,60,8
2260,,62,13
2660,Autorisation,62,2
2523,Autorisation,62,3
2510,Autorisation,02,57
1510,Autorisation,02,18
1510,Enregistrement,02,19
2662,Autorisation,02,6
2662,Enregistrement,02,6
2910,Inconnu,02,32
153BIS,Inconnu,62,1
211,Inconnu,62,1
253,Inconnu,62,2
405,,62,1
81BIS,Inconnu,62,1
1435,Enregistrement,62,3
2340,Inconnu,62,1
2640,Inconnu,62,2
1411,Inconnu,62,5
2565,,62,4
2940,Inconnu,62,4
2516,,62,1
2760,Autorisation,62,4
2410,Autorisation,62,2
2752,Autorisation,62,1
2799,Autorisation,62,1
322,Inconnu,62,3
1510,Enregistrement,80,22
2925,,80,67
2101,Autorisation,80,9
2713,,62,5
1416,Inconnu,62,1
2255,Inconnu,62,2
2795,Autorisation,62,4
2170,,62,2
2445,,62,4
2710,Inconnu,62,2
2530,Autorisation,62,4
2531,Autorisation,62,2
2921,Inconnu,62,1
3330,Autorisation,62,2
2715,,62,7
2716,,62,3
1532,,62,4
2760,Enregistrement,62,1
1136,Inconnu,62,1
2570,,62,3
1414,,02,22
1434,,02,22
1435,Enregistrement,02,2
3660,Autorisation,62,1
2111,Enregistrement,02,2
2517,,02,12
2521,Enregistrement,02,2
2915,,02,12
4734,,02,4
4801,,02,6
2160,,62,4
2546,Autorisation,62,1
2550,Autorisation,62,3
2310,Autorisation,76,5
1131,Autorisation,02,4
1131,Inconnu,02,8
1180,,02,24
1220,,02,8
1311,Inconnu,02,1
1412,,02,31
1418,,02,14
1432,Autorisation,02,11
1520,Autorisation,02,6
1611,,02,6
1630,,02,5
2160,Autorisation,02,44
2225,Autorisation,02,5
225,Autorisation,02,3
2260,Autorisation,02,12
2515,Inconnu,02,6
2520,Autorisation,02,4
253,Autorisation,02,12
253,,02,27
2560,Inconnu,02,12
261BIS,,02,5
2910,Autorisation,02,24
2920,Autorisation,02,28
2921,Autorisation,02,15
2930,Inconnu,02,11
31BIS,,02,2
328BIS,,02,8
89,,02,3
2210,Autorisation,62,1
2355,,62,1
2160,Enregistrement,02,8
1630,Inconnu,02,17
2710,,02,8
2713,,02,7
2714,Autorisation,02,6
2760,Autorisation,02,3
2780,,02,2
2790,Autorisation,02,2
2791,Autorisation,02,5
2921,,02,22
1155,,02,10
1172,,02,14
1173,Inconnu,02,19
1331,Inconnu,02,11
211,,02,23
2175,,02,15
4718,,02,6
1412,Inconnu,02,28
167,Autorisation,02,16
183,,02,2
202,Autorisation,02,1
211,Inconnu,02,2
253,Inconnu,02,6
2662,Inconnu,02,16
361,Inconnu,02,3
89,Autorisation,02,4
58,Autorisation,02,2
2712,Enregistrement,02,8
2713,Enregistrement,02,3
2718,Autorisation,02,8
1175,Autorisation,02,2
1433,,02,4
1434,Autorisation,02,12
1715,,02,3
2410,Autorisation,02,5
2717,,02,1
2770,,02,1
2790,,02,1
4140,Autorisation,02,5
4150,Autorisation,02,2
4331,Enregistrement,02,6
4510,Autorisation,02,5
98BIS,,02,8
1200,,02,4
1416,,02,1
1715,Inconnu,02,1
2560,Enregistrement,02,5
2561,,02,10
4718,Inconnu,02,9
1185,,02,3
1411,Inconnu,02,3
1418,Inconnu,02,24
1510,,02,16
1511,Enregistrement,02,1
1532,,02,5
1611,Inconnu,02,16
2160,Inconnu,02,17
2220,Enregistrement,02,8
2661,,02,11
2662,,02,16
2663,,02,14
2781,,02,3
4130,Inconnu,02,3
4330,,02,5
4331,Inconnu,02,8
4441,Inconnu,02,1
4719,Inconnu,02,7
4741,,02,1
4802,,02,4
281,Autorisation,02,3
375,,02,1
96,,02,1
1220,Inconnu,02,28
1414,Inconnu,02,2
1416,Inconnu,02,5
1523,Inconnu,02,1
1610,Autorisation,02,2
1715,Autorisation,02,7
2175,Autorisation,02,4
2250,Autorisation,02,2
183TER,Autorisation,02,3
81BIS,,02,3
2940,Autorisation,02,20
385QUA,,02,2
2567,Autorisation,02,4
1175,Inconnu,02,5
251,,02,4
282,,02,2
284,,02,7
288,,02,5
2940,Inconnu,02,7
405,,02,6
69,,02,1
2550,Autorisation,02,3
2552,,02,3
1630,Autorisation,02,5
2660,Autorisation,02,8
2770,Autorisation,02,2
2915,Autorisation,02,6
2525,Autorisation,02,2
2552,Inconnu,02,1
2915,Inconnu,02,1
1158,Autorisation,02,2
1433,Inconnu,02,6
2661,Inconnu,02,9
4725,Inconnu,02,8
4734,Inconnu,02,9
1131,,02,15
407,Inconnu,02,2
1175,,02,6
2515,Enregistrement,02,11
2517,Enregistrement,02,5
2521,Autorisation,02,7
1111,,02,12
153BIS,Inconnu,02,2
2175,Inconnu,02,8
2260,Inconnu,02,11
357SEP,,02,1
4510,,02,13
1434,Inconnu,02,22
1200,Inconnu,02,3
211,Autorisation,02,7
2562,,02,1
2564,,02,10
361,Autorisation,02,6
1435,Inconnu,02,8
2713,Autorisation,02,10
2515,Autorisation,02,25
261BIS,Inconnu,02,3
68,Inconnu,02,2
89BIS,Autorisation,02,1
4702,Autorisation,02,6
4702,,02,16
1185,Inconnu,02,1
1420,,02,1
1450,,02,5
179,,02,1
2410,Inconnu,02,3
2450,Inconnu,02,3
2551,Autorisation,02,8
2570,,02,2
2640,Inconnu,02,1
1521,,02,1
4511,Inconnu,02,4
1411,,02,1
153BIS,Autorisation,02,4
2566,Autorisation,02,3
2661,Autorisation,02,5
2930,,02,3
2563,Enregistrement,02,2
2102,,02,1
2210,Autorisation,02,2
2355,,02,2
2731,Autorisation,02,5
1111,Autorisation,02,3
1111,Inconnu,02,2
1172,Inconnu,02,7
1331,Autorisation,02,9
1331,,02,20
2714,,02,5
2718,,02,1
4120,,02,6
4130,,02,4
4140,,02,5
4150,,02,1
183TER,,02,2
54,,02,1
1173,,02,2
2260,,02,15
357SEP,Autorisation,02,1
50,Autorisation,02,2
2564,Autorisation,02,5
2330,Autorisation,02,5
1721,,02,1
2515,,02,14
3340,Autorisation,02,1
1190,Inconnu,02,1
2562,Autorisation,02,1
2640,,02,2
2661,Enregistrement,02,3
2716,,02,4
322,Autorisation,02,15
1138,,02,1
2565,Enregistrement,02,1
2910,Enregistrement,02,2
2931,Autorisation,02,1
2940,Enregistrement,02,2
4331,,02,2
1530,Autorisation,02,6
2170,Autorisation,02,1
2171,,02,3
1530,Enregistrement,02,4
272BIS,,02,1
1155,Inconnu,02,3
2160,,02,2
1435,,02,5
2240,Autorisation,02,1
2730,Autorisation,02,1
1450,Inconnu,02,2
2430,Autorisation,02,2
2640,Autorisation,02,1
2750,Autorisation,02,1
329,Autorisation,02,7
4120,Inconnu,02,2
4140,Inconnu,02,3
4702,Inconnu,02,3
2711,Inconnu,02,2
2710,Inconnu,02,1
1171,Autorisation,02,1
1200,Autorisation,02,1
2630,Autorisation,02,2
2445,Autorisation,02,7
2450,,02,6
1436,,02,4
1450,Autorisation,02,3
2663,Enregistrement,02,6
4320,Autorisation,02,5
4331,Autorisation,02,7
4511,Autorisation,02,4
2111,,02,1
2101,,02,9
2101,Enregistrement,02,9
2715,,02,2
2760,Enregistrement,02,2
261BIS,Autorisation,02,4
254,,02,1
2221,Inconnu,02,1
2517,Inconnu,02,2
1138,Inconnu,02,1
2230,Autorisation,02,3
1412,Autorisation,02,4
4320,,02,2
2410,,02,2
98BIS,Inconnu,02,1
2711,,02,3
2791,Inconnu,02,1
89,Inconnu,02,1
2712,Autorisation,02,5
128,Autorisation,02,2
2340,Autorisation,02,2
2340,Enregistrement,02,2
1520,,02,6
183BIS,Autorisation,02,2
217,,02,2
255,,02,4
